Date;Ram;Cpu;NumPsbrBindingRecs;NumPsbrSessionRecs;AllocInMemorySize;UsedInMemorySize;BINDINGTASKQ0;BINDINGTASKQ1;BINDINGTASKQ2;BINDINGTASKQ3;SESSIONTASKQ0;SESSIONTASKQ1;SESSIONTASKQ2;SESSIONTASKQ3;ImsiAnchorKeyRecs;ImsiApnAnchorKeyRecs;MsisdnAlternateKeyRecs;MsisdnApnAlternateKeyRecs;Ipv4AlternateKeyRecs;Ipv4AlternateKeyV2Recs;Ipv6AlternateKeyRecs;Ipv6AlternateKeyV2Recs;IngressStackEventRate;EgressStackEventRate;BindingTaskCpu0;BindingTaskCpu1;BindingTaskCpu2;BindingTaskCpu3;RecordAuditTaskCpu;AuditStackEventTaskCpu;TxSbrAuditSEReqSent;TxSbrAuditSEReqSentRateAvg;TxSbrAuditSEReqSentRatePeak;TxBindingSbrInvokeSisRateAvg;TxBindingSbrInvokeSisRateMax;CATxUserBundlingRatio;CATxProvBundlingRatio;CARxBundlingRatio;SessionRecs;OcSessionRecs;OcClientHostRecs;SessionTaskCpu0;SessionTaskCpu1;SessionTaskCpu2;SessionTaskCpu3;CATcpThread;CARIngressTask;CADirectXferThr;CAREgressTask;ComAgentTimer;ComAgtReTx;AlarmMajor;AlarmMinor;AlarmCrit;SbrSisTaskCpu0;SbrSisTaskCpu1;SbrSisSendRarTaskCpu;SbrSisRspHandleTaskCpu;SbrInvokeSisSenTaskCpu;SbrInvokeSisRspTaskCpu
2015-07-02 14:47:30 EDT;49.63;16.25;0.0;8490000.0;17561.0;8400.0;0.0;0.0;0.0;0.0;0.12;0.04;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13940.0;8410.0;0.7;0.7;0.7;0.7;1.4;1.5;0.0;0.0;0.0;0.0;0.0;0.12;17.02;0.4;8492659.0;0.0;0.0;2.3;2.3;2.3;2.3;1.8;1.7;1.2;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:47:45 EDT;49.63;16.25;0.0;8490000.0;17561.0;8400.0;0.0;0.0;0.0;0.0;0.12;0.04;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13940.0;8410.0;0.7;0.7;0.7;0.7;1.4;1.5;0.0;0.0;0.0;0.0;0.0;0.12;17.02;0.4;8492911.0;0.0;0.0;2.3;2.3;2.3;2.3;1.8;1.7;1.2;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:48:00 EDT;49.63;16.25;0.0;8490000.0;17561.0;8400.0;0.0;0.0;0.0;0.0;0.12;0.04;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15446.666667;9756.6666667;0.7;0.7;0.7;0.7;1.4;1.5;0.0;0.0;0.0;0.0;0.0;0.12;12.533333333;0.4;8493037.0;0.0;0.0;2.3;2.3;2.3;2.3;1.8;1.7;1.2;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:48:15 EDT;49.676666667;16.596666667;0.0;8490000.0;17561.0;8415.3333333;0.0;0.0;0.0;0.0;0.12;0.04;0.0066666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16200.0;10430.0;0.7;0.7;0.7;0.7;1.4;1.5;0.0;0.0;0.0;0.0;0.0;0.12;10.29;0.4;8493037.0;0.0;0.0;2.3;2.3;2.3;2.3;1.8;1.7;1.2;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:48:30 EDT;49.7;16.77;0.0;8490000.0;17561.0;8423.0;0.0;0.0;0.0;0.0;0.12;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16200.0;10430.0;0.7;0.7;0.7;0.7;1.4;1.5;0.0;0.0;0.0;0.0;0.0;0.12;10.29;0.4;8493037.0;0.0;0.0;2.3;2.3;2.3;2.3;1.8;1.7;1.2;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:48:45 EDT;49.7;16.77;0.0;8490000.0;17561.0;8423.0;0.0;0.0;0.0;0.0;0.12;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16200.0;10430.0;0.7;0.7;0.7;0.7;1.4;1.5;0.0;0.0;0.0;0.0;0.0;0.12;10.29;0.4;8501821.6667;0.0;0.0;2.3;2.3;2.3;2.3;1.8;1.7;1.2666666667;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:49:00 EDT;49.7;16.77;0.0;8490000.0;17561.0;8423.0;0.0;0.0;0.0;0.0;0.12;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17360.0;11083.333333;0.7;0.7;0.7;0.7;1.4666666667;1.5666666667;0.0;0.0;0.0;0.0;0.0;0.12666666667;10.483333333;0.4;8506214.0;0.0;0.0;2.3;2.3;2.3;2.3;1.8;1.7;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:49:15 EDT;49.72;19.27;0.0;8496666.6667;17561.0;8427.6666667;0.0;0.0;0.0;0.0;0.04;0.053333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17940.0;11410.0;0.7;0.7;0.7;0.7;1.5;1.6;0.0;0.0;0.0;0.0;0.0;0.13;10.58;0.4;8506214.0;0.0;0.0;2.3;2.3;2.3;2.3;1.8;1.7;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:49:30 EDT;49.73;20.52;0.0;8500000.0;17561.0;8430.0;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17940.0;11410.0;0.7;0.7;0.7;0.7;1.5;1.6;0.0;0.0;0.0;0.0;0.0;0.13;10.58;0.4;8506214.0;0.0;0.0;2.3;2.3;2.3;2.3;1.8;1.7;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:49:45 EDT;49.73;20.52;0.0;8500000.0;17561.0;8430.0;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17940.0;11410.0;0.7;0.7;0.7;0.7;1.5;1.6;0.0;0.0;0.0;0.0;0.0;0.13;10.58;0.4;8506214.0;0.0;0.0;2.3;2.3;2.3;2.3;1.8;1.7;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:50:00 EDT;49.73;20.52;0.0;8500000.0;17561.0;8430.0;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17940.0;11410.0;0.7;0.7;0.7;0.7;1.5;1.6;0.0;0.0;0.0;0.0;0.0;0.13;10.58;0.4;8526305.1333;0.0;0.0;2.3733333333;2.3733333333;2.3;2.3;1.8733333333;1.7733333333;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:50:15 EDT;49.73;20.52;0.0;8500000.0;17561.0;8430.0;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18277.333333;11718.0;0.7;0.7;0.7;0.7;1.5;1.6733333333;0.0;0.0;0.0;0.0;0.0;0.13;12.281333333;0.4;8533611.0;0.0;0.0;2.4;2.4;2.3;2.3;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:50:30 EDT;49.73;19.559333333;0.0;8522000.0;17561.0;8431.4666667;0.0;0.0;0.0;0.0;0.0;0.148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18400.0;11830.0;0.7;0.7;0.7;0.7;1.5;1.7;0.0;0.0;0.0;0.0;0.0;0.13;12.9;0.4;8533611.0;0.0;0.0;2.4;2.4;2.3;2.3;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:50:45 EDT;49.73;19.21;0.0;8530000.0;17561.0;8432.0;0.0;0.0;0.0;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18400.0;11830.0;0.7;0.7;0.7;0.7;1.5;1.7;0.0;0.0;0.0;0.0;0.0;0.13;12.9;0.4;8533611.0;0.0;0.0;2.4;2.4;2.3;2.3;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:51:00 EDT;49.73;19.21;0.0;8530000.0;17561.0;8432.0;0.0;0.0;0.0;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18400.0;11830.0;0.7;0.7;0.7;0.7;1.5;1.7;0.0;0.0;0.0;0.0;0.0;0.13;12.9;0.4;8551926.3333;0.0;0.0;2.4;2.4;2.3666666667;2.3666666667;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:51:15 EDT;49.73;19.21;0.0;8530000.0;17561.0;8432.0;0.0;0.0;0.0;0.0;0.0;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18653.333333;11870.0;0.7;0.7;0.7;0.7;1.5;1.7;0.0;0.0;0.0;0.0;0.0;0.13666666667;11.493333333;0.4;8561084.0;0.0;0.0;2.4;2.4;2.4;2.4;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:51:30 EDT;49.756666667;18.903333333;0.0;8543333.3333;17561.0;8436.0;0.0;0.0;0.0;0.0;0.0;0.12666666667;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18780.0;11890.0;0.7;0.7;0.7;0.7;1.5;1.7;0.0;0.0;0.0;0.0;0.0;0.14;10.79;0.4;8561084.0;0.0;0.0;2.4;2.4;2.4;2.4;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:51:45 EDT;49.77;18.75;0.0;8550000.0;17561.0;8438.0;0.0;0.0;0.0;0.0;0.0;0.1;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18780.0;11890.0;0.7;0.7;0.7;0.7;1.5;1.7;0.0;0.0;0.0;0.0;0.0;0.14;10.79;0.4;8561084.0;0.0;0.0;2.4;2.4;2.4;2.4;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:52:00 EDT;49.77;18.75;0.0;8550000.0;17561.0;8438.0;0.0;0.0;0.0;0.0;0.0;0.1;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18780.0;11890.0;0.7;0.7;0.7;0.7;1.5;1.7;0.0;0.0;0.0;0.0;0.0;0.14;10.79;0.4;8561084.0;0.0;0.0;2.4;2.4;2.4;2.4;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.2;1.2;1.7;0.8;0.7;0.7
2015-07-02 14:52:15 EDT;49.77;18.75;0.0;8550000.0;17561.0;8438.0;0.0;0.0;0.0;0.0;0.0;0.1;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18780.0;11890.0;0.7;0.7;0.7;0.7;1.5;1.7;0.0;0.0;0.0;0.0;0.0;0.14;10.79;0.382;8535662.0;0.0;0.0;2.4;2.4;2.4;2.4;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.26;1.26;1.7;0.8;0.7;0.7
2015-07-02 14:52:30 EDT;49.77;18.75;0.0;8550000.0;17561.0;8438.0;0.0;0.0;0.0;0.0;0.0;0.1;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20136.0;17944.0;0.7;0.7;0.7;0.7;1.5;1.76;0.0;0.0;0.0;0.0;0.0;0.2;11.444;0.37;8518714.0;0.0;0.0;2.4;2.4;2.4;2.4;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.3;1.3;1.7;0.8;0.7;0.7
2015-07-02 14:52:45 EDT;49.746;24.132;0.0;8568000.0;17561.0;8441.0;0.0;0.0;0.0;0.0;0.072;0.256;0.144;0.108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21040.0;21980.0;0.7;0.7;0.7;0.7;1.5;1.8;0.0;0.0;0.0;0.0;0.0;0.24;11.88;0.37;8518714.0;0.0;0.0;2.4;2.4;2.4;2.4;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.3;1.3;1.7;0.8;0.7;0.7
2015-07-02 14:53:00 EDT;49.73;27.72;0.0;8580000.0;17561.0;8443.0;0.0;0.0;0.0;0.0;0.12;0.36;0.2;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21040.0;21980.0;0.7;0.7;0.7;0.7;1.5;1.8;0.0;0.0;0.0;0.0;0.0;0.24;11.88;0.37;8518714.0;0.0;0.0;2.4;2.4;2.4;2.4;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.3;1.3;1.7;0.8;0.7;0.7
2015-07-02 14:53:15 EDT;49.73;27.72;0.0;8580000.0;17561.0;8443.0;0.0;0.0;0.0;0.0;0.12;0.36;0.2;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21040.0;21980.0;0.7;0.7;0.7;0.7;1.5;1.8;0.0;0.0;0.0;0.0;0.0;0.24;11.88;0.37;8518714.0;0.0;0.0;2.4;2.4;2.4;2.4;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.3;1.3;1.7;0.8;0.7;0.7
2015-07-02 14:53:30 EDT;49.73;27.72;0.0;8580000.0;17561.0;8443.0;0.0;0.0;0.0;0.0;0.12;0.36;0.2;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21040.0;21980.0;0.7;0.7;0.7;0.7;1.5;1.8;0.0;0.0;0.0;0.0;0.0;0.24;11.88;0.37666666667;8441066.0;0.0;0.0;2.4666666667;2.4666666667;2.4666666667;2.4666666667;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.3666666667;1.3666666667;1.8333333333;0.8;0.7;0.7
2015-07-02 14:53:45 EDT;49.73;27.72;0.0;8580000.0;17561.0;8443.0;0.0;0.0;0.0;0.0;0.12;0.36;0.2;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20733.333333;19993.333333;0.7;0.7;0.7;0.7;1.5;1.8;0.0;0.0;0.0;0.0;0.0;0.24666666667;14.346666667;0.38;8402242.0;0.0;0.0;2.5;2.5;2.5;2.5;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.4;1.4;1.9;0.8;0.7;0.7
2015-07-02 14:54:00 EDT;49.696666667;39.626666667;0.0;8480000.0;17561.0;8430.3333333;0.0;0.0;0.0;0.0;0.24;0.28;0.2;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20580.0;19000.0;0.7;0.7;0.7;0.7;1.5;1.8;0.0;0.0;0.0;0.0;0.0;0.25;15.58;0.38;8402242.0;0.0;0.0;2.5;2.5;2.5;2.5;1.9;1.8;1.3;1.1;0.3;0.7;0.0;0.0;0.0;1.4;1.4;1.9;0.8;0.7;0.7
