Date;Ram;Cpu;NumPsbrBindingRecs;NumPsbrSessionRecs;AllocInMemorySize;UsedInMemorySize;BINDINGTASKQ0;BINDINGTASKQ1;BINDINGTASKQ2;BINDINGTASKQ3;SESSIONTASKQ0;SESSIONTASKQ1;SESSIONTASKQ2;SESSIONTASKQ3;ImsiAnchorKeyRecs;ImsiApnAnchorKeyRecs;MsisdnAlternateKeyRecs;MsisdnApnAlternateKeyRecs;Ipv4AlternateKeyRecs;Ipv4AlternateKeyV2Recs;Ipv6AlternateKeyRecs;Ipv6AlternateKeyV2Recs;IngressStackEventRate;EgressStackEventRate;BindingTaskCpu0;BindingTaskCpu1;BindingTaskCpu2;BindingTaskCpu3;RecordAuditTaskCpu;AuditStackEventTaskCpu;TxSbrAuditSEReqSent;TxSbrAuditSEReqSentRateAvg;TxSbrAuditSEReqSentRatePeak;TxBindingSbrInvokeSisRateAvg;TxBindingSbrInvokeSisRateMax;CATxUserBundlingRatio;CATxProvBundlingRatio;CARxBundlingRatio;SessionRecs;OcSessionRecs;OcClientHostRecs;SessionTaskCpu0;SessionTaskCpu1;SessionTaskCpu2;SessionTaskCpu3;CATcpThread;CARIngressTask;CADirectXferThr;CAREgressTask;ComAgentTimer;ComAgtReTx;AlarmMajor;AlarmMinor;AlarmCrit;SbrSisTaskCpu0;SbrSisTaskCpu1;SbrSisSendRarTaskCpu;SbrSisRspHandleTaskCpu;SbrInvokeSisSenTaskCpu;SbrInvokeSisRspTaskCpu
2015-07-02 14:04:15 EDT;49.19;2.0;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.5;40.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;37.0;36.96;37.0;37.0;18.0;21.76;12.4;12.1;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:04:30 EDT;49.19;2.0;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.46;40.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;37.0;36.9;37.0;37.0;18.0;21.7;12.4;12.1;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:04:45 EDT;49.19;2.0;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.4;40.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;37.0;36.9;37.0;37.0;18.0;21.7;12.4;12.1;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:05:00 EDT;49.19;2.0;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.4;40.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;37.0;36.9;37.0;37.0;18.0;21.7;12.4;12.1;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:05:15 EDT;49.19;2.0;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.4;40.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.96;36.9;36.96;36.96;18.0;21.7;12.4;12.06;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:05:30 EDT;49.19;2.0;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.4;40.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.9;36.9;36.9;36.9;18.0;21.7;12.4;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:05:45 EDT;49.19;1.968;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.4;40.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.9;36.9;36.9;36.9;18.0;21.7;12.4;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:06:00 EDT;49.19;1.92;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.4;40.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.9;36.9;36.9;36.9;18.0;21.7;12.4;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:06:15 EDT;49.19;1.92;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.4;40.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.9;36.9;36.9;36.9;18.0;21.7;12.4;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:06:30 EDT;49.19;1.92;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.4;40.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.9;36.86;36.86;36.86;18.0;21.7;12.36;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:06:45 EDT;49.19;1.92;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.36;40.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.9;36.8;36.8;36.8;18.0;21.7;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:07:00 EDT;49.19;1.888;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.3;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.9;36.8;36.8;36.8;18.0;21.7;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:07:15 EDT;49.19;1.84;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.3;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.9;36.8;36.8;36.8;18.0;21.7;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:07:30 EDT;49.19;1.84;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.3;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.9;36.8;36.8;36.8;18.0;21.7;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:07:45 EDT;49.19;1.84;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.3;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.866666667;36.8;36.8;36.8;17.966666667;21.7;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:08:00 EDT;49.19;1.84;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.3;39.966666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.8;36.8;36.8;36.8;17.9;21.7;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:08:15 EDT;49.19;1.84;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.3;39.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.8;36.8;36.8;36.8;17.9;21.7;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:08:30 EDT;49.19;1.84;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.3;39.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.8;36.8;36.8;36.8;17.9;21.7;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:08:45 EDT;49.19;1.84;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.3;39.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.8;36.8;36.8;36.8;17.9;21.7;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:09:00 EDT;49.19;1.84;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.3;39.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.76;36.76;36.76;36.76;17.9;21.66;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:09:15 EDT;49.19;1.84;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.26;39.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.7;36.7;36.7;36.7;17.9;21.6;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:09:30 EDT;49.186;1.94;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.2;39.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.7;36.7;36.7;36.7;17.9;21.6;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:09:45 EDT;49.18;2.09;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.2;39.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.7;36.7;36.7;36.7;17.9;21.6;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:10:00 EDT;49.18;2.09;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.2;39.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.7;36.7;36.7;36.7;17.9;21.6;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:10:15 EDT;49.18;2.09;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.2;39.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.7;36.7;36.7;36.7;17.9;21.6;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:10:30 EDT;49.18;2.09;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.2;39.866666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.7;36.7;36.7;36.7;17.9;21.6;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:10:45 EDT;49.183333333;2.06;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.2;39.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.7;36.7;36.7;36.7;17.9;21.6;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:11:00 EDT;49.19;2.0;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.2;39.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.7;36.7;36.7;36.7;17.9;21.6;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:11:15 EDT;49.19;2.0;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.2;39.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.673333333;36.673333333;36.673333333;36.673333333;17.9;21.6;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
2015-07-02 14:11:30 EDT;49.19;2.0;0.0;7460000.0;17492.0;8340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.9;0.9;0.9;31.173333333;39.773333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7458843.0;0.0;0.0;36.6;36.6;36.6;36.6;17.9;21.6;12.3;12.0;0.4;0.9;0.0;0.0;0.0;6.3;6.3;9.5;1.4;0.9;0.9
